Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales
12413,Simple 1500 Series Vol. 73: The Invaders ~Space Invaders 1500~,PS,2001,Shooter,D3Publisher,0.31,0.21,0,0.04
12414,Simple 2000 Series Vol. 105: The Maid Fuku to Kikanjuu,PS2,2006,Action,D3Publisher,0,0,0.02,0
12415,Simple 2000 Series Vol. 120: The Saigo no Nippon Tsuwamono,PS2,2007,Strategy,D3Publisher,0,0,0.01,0
12416,Simple 2500 Series Portable!! Vol. 12: The Hohei 2: Senyuu yo. Sakini Ike,PSP,2009,Action,D3Publisher,0,0,0.02,0
12417,Simple DS Series Vol. 14: The Jidousha Kyoushuujo DS,DS,2007,Misc,D3Publisher,0,0,0.01,0
12418,Simple DS Series Vol. 15: The Kanshikikan 2 - Aratanaru 8-tsu no Jiken wo Touch seyo,DS,2007,Adventure,D3Publisher,0,0,0.04,0
12419,Simple DS Series Vol. 41: The Bakudan Shori-Han,DS,2008,Action,D3Publisher,0,0,0.01,0
12420,Simple DS Series Vol. 42: The Haioku Byoutou,DS,2008,Adventure,D3Publisher,0,0,0.02,0
12421,Simple DS Series Vol. 8: The Kanshikikan - Kinkyuu Shutsudou!! Jiken Genba wo Touch Seyo,DS,2006,Adventure,D3Publisher,0,0,0.03,0
12422,Simpsons Wrestling,PS,2001,Fighting,Electronic Arts,0.23,1.16,0,0.11
12423,Sin and Punishment,N64,2000,Shooter,Nintendo,0,0,0.13,0
12424,Sin and Punishment: Star Successor,Wii,2009,Shooter,Nintendo,0.2,0.14,0.06,0.04
12425,Sing Party,WiiU,2012,Misc,Nintendo,0.13,0.12,0,0.02
12426,Sing4: The Hits Edition,Wii,2011,Misc,Crave Entertainment,0.18,0,0,0.01
12427,SingStar,PS2,2004,Misc,Sony Computer Entertainment,0,1.37,0,0.49
12428,SingStar,PS3,2007,Misc,Sony Computer Entertainment,0.45,0.58,0,0.13
12429,SingStar '80s,PS2,2005,Misc,Sony Computer Entertainment,0.27,0.02,0,1.02
12430,SingStar '90s,PS2,2007,Misc,Sony Computer Entertainment,0.1,0.59,0,0.18
12431,SingStar Abba,PS2,2008,Misc,Sony Computer Entertainment,0.23,0.04,0,1.09
12432,SingStar Abba,PS3,2008,Misc,Sony Computer Entertainment,0.27,0.51,0,0.17
12433,SingStar Amped,PS2,2007,Misc,Sony Computer Entertainment,0.23,0.18,0,0.06
12434,SingStar Anthems,PS2,2006,Misc,Sony Computer Entertainment,0,0.68,0,0.2
12435,SingStar Apres-Ski Party 2,PS3,2010,Misc,Sony Computer Entertainment,0,0.07,0,0.02
12436,SingStar Chartbreaker,PS3,2009,Misc,Sony Computer Entertainment,0,0.02,0,0.01
12437,SingStar Country,PS2,2008,Misc,Sony Computer Entertainment,0.14,0.11,0,0.04
12438,SingStar Dance,PS3,2010,Misc,Sony Computer Entertainment,0.09,0.32,0,0.12
12439,SingStar Fussballhits,PS3,2010,Misc,Sony Computer Entertainment,0,0.02,0,0.01
12440,SingStar Guitar,PS3,2010,Misc,Sony Computer Entertainment,0,0.08,0,0.02
12441,SingStar Latino,PS2,2007,Misc,Sony Computer Entertainment,0.07,0.05,0,0.02
